"closed_date","county_name","facility_address","facility_administrator","facility_capacity","facility_city","facility_name","facility_number","facility_state","facility_status","facility_telephone_number","facility_type","facility_zip","file_date","license_first_date","licensee","regional_office"
"","ALAMEDA","4160 HACIENDA DR, STE 200","BOGGS, JODY","95","PLEASANTON","YANG FAN PRESCHOOL","13420956","CA","LICENSED","(925) 699-3203","DAY CARE CENTER","94588","5252025","2012-11-09T00:00:00","YANG FAN PRESCHOOL LLC","52"
"2020-06-12T00:00:00","ALAMEDA","24823 SOTO RD","CHIU, SARAH","40","HAYWARD","CFCS - JOHN MUIR HEAD START SITE","13420960","CA","CLOSED","(510) 796-9512","DAY CARE CENTER","94544","5252025","2012-08-30T00:00:00","CHILD, FAMILTY & COMMUNITY SERVICES, INC.","52"
"","ALAMEDA","1275 - 61ST ST","WILLIAMS, ROCHELLE LA'RUE","48","EMERYVILLE","BERKELEY YMCA HEAD START - EMERYVILLE MARINA","13420963","CA","LICENSED","(510) 601-8674","DAY CARE CENTER","94608","5252025","2012-11-02T00:00:00","YMCA OF THE EAST BAY","2"
"","ALAMEDA","1275 - 61ST ST","WILLIAMS, ROCHELLE LA'RUE","40","EMERYVILLE","BERKELEY YMCA HEAD START - EMERYVILLE MARINA","13420964","CA","LICENSED","(510) 601-8674","INFANT CENTER","94608","5252025","2012-11-02T00:00:00","YMCA OF THE EAST BAY","2"
"","ALAMEDA","2901 CALIFORNIA ST","DORIAN BURNLEY","42","BERKELEY","BERKELEY YMCA HEAD START - SOUTH YMCA","13420965","CA","LICENSED","(510) 649-7988","INFANT CENTER","94703","5252025","2012-09-07T00:00:00","YMCA OF THE EAST BAY","2"
"2022-06-15T00:00:00","ALAMEDA","1422 SAN PABLO AVE","LOVETTE TRAMMEL","30","BERKELEY","BERKELEY YMCA HEAD START - OCEAN VIEW","13420966","CA","CLOSED","(510) 559-2090","INFANT CENTER","94702","5252025","2012-09-07T00:00:00","YMCA OF THE EAST BAY","2"
"","ALAMEDA","7035 DUBLIN BLVD.","NEIBERGER, SUSAN","32","DUBLIN","BRIGHT HORIZONS AT DUBLIN","13420967","CA","LICENSED","(925) 479-9573","INFANT CENTER","94568","5252025","2012-10-22T00:00:00","BRIGHT HORIZONS CHILDREN'S CENTER LLC","52"
"","ALAMEDA","34899 NEWARK BLVD","PARASHAR, APARNA","94","NEWARK","SAFARI KID LEARNING CENTER","13420972","CA","LICENSED","(510) 739-1511","DAY CARE CENTER","94560","5252025","2012-12-14T00:00:00","SAFARI KID LEARNING CENTER","52"
"2024-05-28T00:00:00","ALAMEDA","2162 MOUNTAIN BLVD STE 300","REIMANN, CYNTHIA","53","OAKLAND","ACADEMIA DE MI ABUELA","13420975","CA","CLOSED","(510) 336-7082","DAY CARE CENTER","94611","5252025","2013-01-30T00:00:00","REIMANN ENTERPRISES INC.","2"
"","ALAMEDA","185 W. HARDER RD","KONG, ROBIN","46","HAYWARD","CHILDRENS CHOICE EDUCARE","13420978","CA","LICENSED","(510) 887-3025","DAY CARE CENTER","94544","5252025","2013-08-02T00:00:00","BAKONG LLC","52"
"","ALAMEDA","1422 BUENA VISTA AVENUE","BENNETT, MARGIE","15","ALAMEDA","ALA COSTA CENTER - ALAMEDA SITE","13420979","CA","LICENSED","(510) 527-2550","SCHOOL AGE DAY CARE CENTER","94501","5252025","2013-01-30T00:00:00","ALA COSTA CENTERS","2"
"2024-06-03T00:00:00","ALAMEDA","3032 MARTIN LUTHER KING JR WAY","MARIA THERESA MAGABO","45","BERKELEY","VIA NOVA CHILDREN'S SCHOOL","13420980","CA","CLOSED","(510) 848-6682","DAY CARE CENTER","94703","5252025","2013-01-23T00:00:00","VIA NOVA CHILDREN'S SCHOOL","2"
"","ALAMEDA","6860 SOUTH MARIPOSA LANE","HERNANDEZ SANCHEZ, MARY","60","DUBLIN","KIDANGO - EMERALD VISTA","13421333","CA","LICENSED","(925) 336-3150","DAY CARE CENTER","94568","5252025","2013-02-14T00:00:00","KIDANGO, INC.","52"
"","ALAMEDA","5016 DAISY ST","HABIB, IRFAN","71","OAKLAND","DAISY CHILD DEVELOPMENT CENTER","13421334","CA","LICENSED","(510) 531-6426","DAY CARE CENTER","94619","5252025","2013-08-27T00:00:00","FEYROUZE CHUNARA","2"
"","ALAMEDA","3415 MAPLE AVE","CHARLENE MONROE-MITCHELL","24","OAKLAND","MONROES LEARNING CENTER","13421336","CA","INACTIVE","(510) 590-1871","DAY CARE CENTER","94602","5252025","2013-09-16T00:00:00","CHARLENE MONROE-MITCHELL","2"
"","ALAMEDA","5724 W. LAS POSITAS BLVD","LI GUAN","120","PLEASANTON","PLEASANTON BILINGUAL MONTESSORI SCHOOL","13421337","CA","LICENSED","(925) 460-9920","DAY CARE CENTER","94588","5252025","2014-01-24T00:00:00","BILINGUAL MONTESSORI SCHOOL LLC.","52"
"","ALAMEDA","5724 W. LAS POSITAS BLVD","LI GUAN","21","PLEASANTON","PLEASANTON BILINGUAL MONTESSORI SCHOOL","13421338","CA","LICENSED","(925) 460-9920","INFANT CENTER","94588","5252025","2014-01-24T00:00:00","BILINGUAL MONTESSORI SCHOOL LLC.","52"
"","ALAMEDA","43468 ELLSWORTH ST","SADANADAM, GEETHAPRIYA","88","FREMONT","SAFARI KID - MISSION","13421339","CA","LICENSED","(510) 943-5942","DAY CARE CENTER","94539","5252025","2013-05-15T00:00:00","TRIPLE E KIDS INC","52"
"2025-02-05T00:00:00","ALAMEDA","858 WASHINGTON BLVD","SZETO, JULIE","60","FREMONT","OUR SAVIOR LUTHERAN CHURCH","13421341","CA","CLOSED","(510) 657-3191","SCHOOL AGE DAY CARE CENTER","94539","5252025","2013-06-21T00:00:00","OUR SAVIOR LUTHERAN CHURCH","52"
"2021-07-03T00:00:00","ALAMEDA","275 - 7TH ST","LAI SHIU, SHUK YIN (SONYA)","83","OAKLAND","LAKE MERRITT CHILD CARE CENTER","13421343","CA","CLOSED","(510) 839-2022","DAY CARE CENTER","94607","5252025","2013-09-06T00:00:00","FAMILY BRIDGES INC.","2"
"2022-01-18T00:00:00","ALAMEDA","20135 SAN MIGUEL AVE","STEVENS, ANGELA","21","CASTRO VALLEY","ABC PRESCHOOL & DAYCARE","13421345","CA","CLOSED","(510) 921-0787","DAY CARE CENTER","94546","5252025","2013-07-11T00:00:00","STEVENS, ANGELA","52"
"2022-01-18T00:00:00","ALAMEDA","20135 SAN MIGUEL AVE","STEVENS, ANGELA","20","CASTRO VALLEY","ABC PRESCHOOL & DAYCARE","13421346","CA","CLOSED","(510) 921-0787","SCHOOL AGE DAY CARE CENTER","94546","5252025","2013-10-17T00:00:00","STEVENS, ANGELA","52"
"","ALAMEDA","8100 WINTHROPE ST","FATIMA IBRAHIM","14","OAKLAND","PEAR TREE PRESCHOOL, THE","13421347","CA","LICENSED","(510) 636-1810","DAY CARE CENTER","94605","5252025","2014-02-04T00:00:00","HAMILTON, MICHELE","2"
"2022-05-09T00:00:00","ALAMEDA","8800 FONTAINE ST","STINSON, IVY","24","OAKLAND","KIDS KONNECT PRESCHOOL","13421349","CA","CLOSED","(510) 569-5437","DAY CARE CENTER","94605","5252025","2013-07-12T00:00:00","WARD & ASSOCIATES MANAGEMENT, INC.","2"
"","ALAMEDA","4161 EAST AVENUE","SARA JURMANOVICH","72","LIVERMORE","LEARNING TREE, THE","13421352","CA","LICENSED","(925) 447-8279","DAY CARE CENTER","94550","5252025","2013-08-14T00:00:00","LEARNING TREE,INC","52"
"","ALAMEDA","1866 ALCATRAZ AVE","CAROLINA FELIX","29","BERKELEY","MI MUNDO PRESCHOOL","13421354","CA","LICENSED","(510) 395-4614","DAY CARE CENTER","94703","5252025","2013-12-18T00:00:00","MI MUNDO PRESCHOOL, LLC.","2"
"","ALAMEDA","860 HERMAN WAY #102","MENESES, CARMEN","30","LIVERMORE","MS.CARMEN'S KINDERCASA","13421355","CA","LICENSED","(925) 388-8400","DAY CARE CENTER","94551","5252025","2013-08-05T00:00:00","CARMEN MENESES","52"
"2025-02-14T00:00:00","ALAMEDA","5521 DOYLE ST","KUANG, YAN HUA","24","EMERYVILLE","PACIFIC RIM INTERNATIONAL SCHOOL","13421377","CA","CLOSED","(510) 601-1500","INFANT CENTER","94608","5252025","2014-03-03T00:00:00","PACIFIC RIM INTERNATIONAL SCHOOL","2"
"2022-03-16T00:00:00","ALAMEDA","6670 AMADOR PLAZA RD","JAUREGUI, ANGELICA","80","DUBLIN","FOUNTAINHEAD MONTESSORI SCHOOL","13421378","CA","CLOSED","(925) 820-1343","DAY CARE CENTER","94568","5252025","2013-08-28T00:00:00","FOUNTAINHEAD, INC.","52"
"","ALAMEDA","7260 SAN RAMON ROAD","SHU JEN JAI","60","DUBLIN","BEYOND MONTESSORI SCHOOL","13421383","CA","LICENSED","(925) 556-2588","DAY CARE CENTER","94568","5252025","2013-09-18T00:00:00","AEON ASSOCIATE, INC.","52"
"","ALAMEDA","2900 DWIGHT WAY, BLDG. #5","DARRELL WHITACRE","12","BERKELEY","UCB - CLARK KERR CAMPUS CHILDRENS CENTER","13421386","CA","LICENSED","(510) 642-0582","INFANT CENTER","94720","5252025","2013-07-31T00:00:00","UNIVERSITY OF CALIFORNIA BERKELEY","2"
"","ALAMEDA","7110 KOLL CENTER PARKWAY","NICOLE CUSTINO","112","PLEASANTON","PRIMROSE SCHOOL OF PLEASANTON","13421388","CA","LICENSED","(925) 600-7745","DAY CARE CENTER","94566","5252025","2014-01-31T00:00:00","PLEASANTON SCHOOLS, LLC., THE","52"
"","ALAMEDA","7110 KOLL CENTER PARKWAY","NICOLE CUSTINO","35","PLEASANTON","PRIMROSE SCHOOL OF PLEASANTON","13421389","CA","LICENSED","(925) 600-7745","INFANT CENTER","94566","5252025","2014-01-31T00:00:00","PLEASANTON SCHOOLS, LLC., THE","52"
"","ALAMEDA","32737 BEL AIRE ST","HEGAB, MAI","22","UNION CITY","KIDANGO - PIONEER","13421391","CA","LICENSED","(510) 675-7110","DAY CARE CENTER","94587","5252025","2013-10-28T00:00:00","KIDANGO, INC.","52"
"","ALAMEDA","1040 FLORENCE RD.","BILLINGSLEY, JANET","90","LIVERMORE","FREE TO BE ME CHILD CARE","13421393","CA","LICENSED","(925) 292-8377","DAY CARE CENTER","94550","5252025","2013-09-13T00:00:00","FTBMKIDS, LLC","52"
"","ALAMEDA","1040 FLORENCE RD.","BILLINGSLEY, JANETTE","65","LIVERMORE","FREE TO BE ME CHILD CARE","13421394","CA","LICENSED","(925) 292-8377","SCHOOL AGE DAY CARE CENTER","94550","5252025","2013-09-13T00:00:00","FTBMKIDS, LLC","52"
"","ALAMEDA","1040 FLORENCE RD.","BILLINGSLEY, JANETTE","36","LIVERMORE","FREE TO BE ME CHILD CARE","13421395","CA","LICENSED","(925) 292-8377","INFANT CENTER","94550","5252025","2013-09-13T00:00:00","FTBMKIDS, LLC","52"
"2020-07-28T00:00:00","ALAMEDA","2001 SANTA CLARA AVE.","TURNEY, RHONDA","66","ALAMEDA","JUMPSTART DISCOVERIES LEARNING CENTER","13421397","CA","CLOSED","(510) 522-3194","DAY CARE CENTER","94501","5252025","2014-04-10T00:00:00","JUMPSTART DISCOVERIES LEARNING CENTER","2"
"2020-07-28T00:00:00","ALAMEDA","2001 SANTA CLARA AVE.","TURNEY, RHONDA","24","ALAMEDA","JUMPSTART DISCOVERIES LEARNING CENTER","13421398","CA","CLOSED","(510) 522-3194","INFANT CENTER","94501","5252025","2014-04-10T00:00:00","JUMPSTART DISCOVERIES LEARNING CENTER","2"
"2023-05-23T00:00:00","ALAMEDA","4564 DUBLIN BLVD","PATIL, RENUKA","25","DUBLIN","LITTLE HEARTS LEARNING CENTER (DBA SAFARI KIDS)","13421403","CA","CLOSED","(925) 215-8620","DAY CARE CENTER","94568","5252025","2014-04-30T00:00:00","LITTLE HEARTS LEARNING CENTER LLC.","52"
"","ALAMEDA","1901 WASHINGTON BLVD","GREINER, MICHELLE","51","FREMONT","MONTESSORI SCHOOL OF FREMONT - CHILDRENS HOUSE","13421404","CA","LICENSED","(510) 490-1727","DAY CARE CENTER","94539","5252025","2014-04-09T00:00:00","FREMONT MONTESSORI CHILDRENS HOUSE, INC.","52"
"","ALAMEDA","250 - 41ST ST","MONIKA VON GIERKE-STOLTZ","80","OAKLAND","DUCKS NEST - 41ST STREET","13421405","CA","LICENSED","(510) 654-3825","DAY CARE CENTER","94611","5252025","2014-01-14T00:00:00","DUCKS NEST, INC.","2"
"2024-12-13T00:00:00","ALAMEDA","36270 CHERRY ST","AVILES, THALIA","40","NEWARK","KIDANGO - COYOTE HILLS","13421406","CA","LICENSED","(510) 240-5771","DAY CARE CENTER","94560","5252025","2014-04-10T00:00:00","KIDANGO, INC.","52"
"2025-03-17T00:00:00","ALAMEDA","2190 PERALTA BLVD","LUO, XIAOYAN","30","FREMONT","FRIENDS OF CHILDREN WITH SPECIAL NEEDS","13421414","CA","LICENSED","(510) 739-6900","SCHOOL AGE DAY CARE CENTER","94536","5252025","2014-08-11T00:00:00","FRIENDS OF CHILDREN WITH SPECIAL NEEDS","52"
"","ALAMEDA","1089 SAN PABLO AVE","PINEDA, GLORIA","35","ALBANY","RISING SUN MONTESSORI SCHOOL","13421418","CA","LICENSED","(510) 528-6041","DAY CARE CENTER","94706","5252025","2015-08-11T00:00:00","PINEDA, GLORIA","2"
"","ALAMEDA","542 JUNCTION AVE","HAWKINS, JOY","29","LIVERMORE","SAFARI KID - LIVERMORE","13421419","CA","LICENSED","(650) 384-9682","DAY CARE CENTER","94551","5252025","2014-07-22T00:00:00","LIVE FOR ED., LLC.","52"
"","ALAMEDA","3415 MAPLE AVE","MONROE-MITCHELL, CHARLENE","9","OAKLAND","MONROES LEARNING CENTER","13421423","CA","INACTIVE","(510) 590-1871","INFANT CENTER","94602","5252025","2015-01-06T00:00:00","MONROE-MITCHELL, CHARLENE","2"
"","ALAMEDA","2427 DWIGHT WAY","BORIS ALVARADO","18","BERKELEY","UC BERKELEY - DWIGHT WAY CENTER","13421424","CA","LICENSED","(510) 642-1827","INFANT CENTER","94720","5252025","2014-08-11T00:00:00","UNIVERSITY OF CALIFORNIA AT BERKELEY","2"
"","ALAMEDA","411 LARCHMONT ST","BLANCH, LINDA","24","HAYWARD","HUSD - PARK STATE PRESCHOOL","13421426","CA","LICENSED","(510) 723-3875","DAY CARE CENTER","94541","5252025","2014-07-28T00:00:00","HAYWARD UNIFIED SCHOOL DISTRICT","52"
"","ALAMEDA","500 PACIFIC AVE","HANSEN, DELINDA","12","ALAMEDA","ISLAND HIGH CAL SAFE INFANT CENTER","13421427","CA","LICENSED","(510) 501-6629","INFANT CENTER","94501","5252025","2014-08-22T00:00:00","ALAMEDA UNIFIED SCHOOL DISTRICT","2"
"2025-03-27T00:00:00","ALAMEDA","2200 ARROYO RD","ANDERSON, ANDREA","60","LIVERMORE","SUNSET CHRISTIAN SCHOOL","13421973","CA","CLOSED","(925) 243-0972","SCHOOL AGE DAY CARE CENTER","94550","5252025","2014-09-16T00:00:00","SUNSET COMMUNITY CHURCH","52"
"","ALAMEDA","3410 CORNERSTONE CT","SABRINA BIANCA GUTIERREZ","120","PLEASANTON","MONTESSORI SCHOOL OF PLEASANTON","13421974","CA","LICENSED","(925) 484-3300","DAY CARE CENTER","94566","5252025","2015-04-30T00:00:00","MONTESSORI SCHOOL OF PLEASANTON, INC.","52"
"2024-09-23T00:00:00","ALAMEDA","3645 MOWRY AVE","DHILLON, RENNU","42","FREMONT","GENIUS KIDS - MOWRY CAMPUS","13421976","CA","CLOSED","(510) 896-8764","DAY CARE CENTER","94538","5252025","2014-11-24T00:00:00","GENIUS KIDS, INC.","52"
"","ALAMEDA","14751 JUNIPER ST","REGALADO, PATRICIA","56","SAN LEANDRO","KCE CHAMPIONS @ JAMES MADISON ELEMENTARY SCHOOL","13421977","CA","LICENSED","(510) 246-1607","SCHOOL AGE DAY CARE CENTER","94579","5252025","2014-08-28T00:00:00","KCE CHAMPIONS, LLC","52"
"","ALAMEDA","38255 BLACOW RD","MAR, YIN YIN","49","FREMONT","NATURE'S GIFT PRESCHOOL, LLC","13421978","CA","LICENSED","(510) 608-6080","DAY CARE CENTER","94536","5252025","2014-08-25T00:00:00","NATURES GIFT PRESCHOOLS, LLC","52"
"","ALAMEDA","7500 INSPIRATION DR","JARIN, RINA","24","DUBLIN","VALLEY CHRISTIAN PRESCHOOL","13421979","CA","LICENSED","(925) 560-6235","INFANT CENTER","94568","5252025","2014-08-21T00:00:00","VALLEY CHRISTIAN CENTER OF DUBLIN, CALIFORNIA","52"
"","ALAMEDA","39608 SUNDALE DR #2","KONG, DAN","80","FREMONT","DANIEL CHRISTIAN ACADEMY","13421981","CA","LICENSED","(510) 516-7608","DAY CARE CENTER","94538","5252025","2014-10-15T00:00:00","DANIEL CHRISTIAN ACADEMY","52"
"2022-02-07T00:00:00","ALAMEDA","1515 SANTA CLARA AVE","WESTBROOKS, RENATE","25","ALAMEDA","SON RISE PRESCHOOL","13421982","CA","CLOSED","(510) 239-4999","DAY CARE CENTER","94501","5252025","2015-10-01T00:00:00","RENATE WESTBROOKS","2"
"","ALAMEDA","1109 WASHINGTON AVE","KATIE ABADI","75","ALBANY","TG LEARNING CENTER","13421983","CA","LICENSED","(510) 525-0070","SCHOOL AGE DAY CARE CENTER","94706","5252025","2015-01-15T00:00:00","T.G. ART, INC.","2"
"2021-05-27T00:00:00","ALAMEDA","745 CLEVELAND ST","CRYSTAL CARRILLO","60","OAKLAND","JCC EAST BAY - CLEVELAND ELEMENTARY","13421984","CA","CLOSED","(510) 874-3600","SCHOOL AGE DAY CARE CENTER","94606","5252025","2015-02-23T00:00:00","JEWISH COMMUNITY CENTER EAST BAY","2"
"2021-05-27T00:00:00","ALAMEDA","5525 ASCOT DR","SAMANTHA KELMAN","200","OAKLAND","JCC EAST BAY - JOAQUIN MILLER ELEMENTARY","13421985","CA","CLOSED","(510) 482-7278","SCHOOL AGE DAY CARE CENTER","94611","5252025","2015-02-23T00:00:00","JEWISH COMMUNITY CENTER EAST BAY","2"
"","ALAMEDA","39207 SUNDALE DR","SUBRAMANIAN, RANJANA","24","FREMONT","FUSD - GLANKLER SCHOOL","13421986","CA","LICENSED","(510) 651-1190","DAY CARE CENTER","94538","5252025","2014-09-23T00:00:00","FREMONT UNIFIED SCHOOL DISTRICT","52"
"2020-06-12T00:00:00","ALAMEDA","40404 SUNDALE DR","UY, ANGELITA","40","FREMONT","CFCS - BLACOW HEAD START","13421991","CA","CLOSED","(510) 796-9512","DAY CARE CENTER","94538","5252025","2014-08-28T00:00:00","CHILD, FAMILY & COMMUNITY SERVICES, INC.","52"
"2024-12-03T00:00:00","ALAMEDA","7243 TAMARACK DRIVE","CERVANTES, CELIA","24","DUBLIN","CAPE - FREDERIKSON","13421992","CA","CLOSED","(925) 443-3434","DAY CARE CENTER","94568","5252025","2014-12-10T00:00:00","CAPE, INC.","52"
"","ALAMEDA","1015 CAMPBELL ST","PORSHIA LEWIS","13","OAKLAND","BABY ACADEMY, THE","13421993","CA","LICENSED","(510) 305-4877","DAY CARE CENTER","94607","5252025","2014-12-31T00:00:00","LAKESHA D. AARIF","2"
"","ALAMEDA","1015 CAMBELL ST","LOVE, YOLANDA","8","OAKLAND","BABY ACADEMY, THE","13421994","CA","LICENSED","(510) 305-4877","INFANT CENTER","94607","5252025","2014-12-31T00:00:00","LAKESHA D. AARIF","2"
"","ALAMEDA","36901 SPRUCE ST","GURAYA, GURPINDER","40","NEWARK","KIDANGO - SCHILLING","13421997","CA","LICENSED","(510) 509-1673","DAY CARE CENTER","94560","5252025","2015-01-21T00:00:00","KIDANGO, INC.","52"
"","ALAMEDA","39550 PASEO PADRE PKWY","CHEN WEN, LU (JANET)","135","FREMONT","LITTLE TREE MONTESSORI INTERNATIONAL SCHOOL","13421998","CA","LICENSED","(510) 790-9290","DAY CARE CENTER","94538","5252025","2015-01-15T00:00:00","CEDAR TREE EDUCATION, INC.","52"
"","ALAMEDA","3840 MACARTHUR BLVD","CAMMARATA, MARIELLE","20","OAKLAND","KIDS N DANCE N THEATER ARTS ASP","13421999","CA","LICENSED","(510) 531-4400","SCHOOL AGE DAY CARE CENTER","94619","5252025","2017-04-20T00:00:00","MARIELLE CAMMARATA","2"
"2023-10-24T00:00:00","ALAMEDA","7250 AMADOR VALLEY BLVD","SARTORIUS, LORIE","72","DUBLIN","JOYFUL KIDS ACADEMY","13422000","CA","CLOSED","(925) 560-8603","DAY CARE CENTER","94568","5252025","2015-02-27T00:00:00","JOYFUL KIDS ACADEMY, LLC","52"
"","ALAMEDA","3000 WATERFALL WAY","MURILLO, TRISH","24","SAN LEANDRO","DAVIS STREET CDC @ LAKESIDE","13422001","CA","LICENSED","(510) 351-5156","DAY CARE CENTER","94578","5252025","2015-04-17T00:00:00","DAVIS STREET FAMILY RESOURCE CENTER","52"
"","ALAMEDA","37211 FREMONT BLVD UNITS A&B","SAIYED, MUGISA","72","FREMONT","SPARKLE MONTESSORI INC.","13422002","CA","LICENSED","(510) 818-7119","DAY CARE CENTER","94536","5252025","2015-05-01T00:00:00","SPARKLE MONTESSORI, INC.","52"
"","ALAMEDA","1025 - 4TH AVE","MANSKER, ANNA","168","OAKLAND","OUSD - UNITED NATION CHILD DEVELOPMENT CENTER","13422003","CA","LICENSED","(510) 273-1616","DAY CARE CENTER","94606","5252025","2015-04-09T00:00:00","OAKLAND UNIFIED SCHOOL DISTRICT - EARLY CHILDHOOD","2"
"","ALAMEDA","1895 - 78TH AVE","JOY FORTE`","72","OAKLAND","OUSD - ARROYO VIEJO CDC","13422004","CA","LICENSED","(510) 636-1254","DAY CARE CENTER","94621","5252025","2015-06-08T00:00:00","OAKLAND UNIFIED SCHOOL DISTRICT","2"
"","ALAMEDA","2020 FIFTH ST","HARDESTY, REBECCA","70","LIVERMORE","SMART START CREATIVE LEARNING CENTER","13422005","CA","LICENSED","(510) 468-0099","DAY CARE CENTER","94550","5252025","2015-02-02T00:00:00","ACTIVE LEARNING CENTERS, LLC.","52"
"2023-05-12T00:00:00","ALAMEDA","39165 FARWELL DR","JAGAD, SONAL","75","FREMONT","S4 LEARNINGS, INC. (DBA SAFARI KID)","13422006","CA","CLOSED","(510) 304-0567","DAY CARE CENTER","94538","5252025","2015-06-15T00:00:00","S4 LEARNINGS, INC.","52"
"2022-06-07T00:00:00","ALAMEDA","3620 PERALTA BLVD","COLIC, JANJA","54","FREMONT","HAPPY BEAR LEARNING","13422009","CA","CLOSED","(510) 936-4402","DAY CARE CENTER","94536","5252025","2015-04-29T00:00:00","MENSA LEARNING CORP","52"
"2020-10-19T00:00:00","ALAMEDA","5698 STONERIDGE DR","DHINDSA, SHEENA DHILLON","60","PLEASANTON","GENIUS KIDS - PLEASANTON CAMPUS","13422010","CA","CLOSED","(510) 896-8764","DAY CARE CENTER","94588","5252025","2015-03-19T00:00:00","GENIUS KIDS, INC.","52"
"","ALAMEDA","301 DOWLING BLVD","AYALEW, MERAT","30","SAN LEANDRO","AB'S PRESCHOOL AND DAYCARE","13422012","CA","LICENSED","(510) 564-4276","DAY CARE CENTER","94577","5252025","2015-04-24T00:00:00","AYALEW FAMILY SERVICES, LLC","52"
"","ALAMEDA","3625 MACARTHUR BLVD","DEL TORO,JACQUELINE","45","OAKLAND","LA PLAZITA PRESCHOOL II","13422016","CA","LICENSED","(510) 566-5007","DAY CARE CENTER","94619","5252025","2015-06-15T00:00:00","PLAZITA SCHOOLS, INC.","2"
"","ALAMEDA","34402 MAYBIRD CIR.","BANDYOPADHYAY, CHAITALI","24","FREMONT","YMCA Y-KIDS CARE FOREST PARK","13422018","CA","LICENSED","(510) 793-2630","DAY CARE CENTER","94555","5252025","2015-12-01T00:00:00","YMCA OF THE EAST BAY","52"
"","ALAMEDA","1836 B STREET","CINDY RODRIGUEZ","48","HAYWARD","LIL ANGELS CENTERS FOR EARLY EDUCATION","13422020","CA","LICENSED","(510) 581-9007","DAY CARE CENTER","94541","5252025","2015-05-15T00:00:00","LIL ANGELS CENTER FOR SERVICES AND LEARNING","52"
"","ALAMEDA","1836 B ST.","AMEZCUA, DAISY","24","HAYWARD","LIL ANGELS CENTERS FOR EARLY EDUCATION","13422021","CA","LICENSED","(510) 581-9007","INFANT CENTER","94541","5252025","2015-05-22T00:00:00","LIL ANGELS CENTER FOR SERVICES AND LEARNING","52"
"","ALAMEDA","39482 FREMONT BLVD","NAVANEETHAKANNAN,SANGEETHA","24","FREMONT","YOUNG EXPLORERS","13422022","CA","LICENSED","(510) 713-1877","DAY CARE CENTER","94538","5252025","2015-05-14T00:00:00","JMD CREATIONS, INC.","52"
"","ALAMEDA","7156 REGIONAL ST","MAITHILI KARYEKAR","30","DUBLIN","SHOOTING STARS PRESCHOOL","13422026","CA","LICENSED","(925) 361-5053","DAY CARE CENTER","94568","5252025","2015-06-22T00:00:00","CHETAN, DILIP","52"
"","ALAMEDA","1803 NORTH LOOP RD","SMITH, KIMBERLY","60","ALAMEDA","TINY TREASURES PRESCHOOL","13422027","CA","LICENSED","(510) 995-2579","DAY CARE CENTER","94502","5252025","2015-07-10T00:00:00","BAY AREA CHINESE BIBLE CHURCH","2"
"","ALAMEDA","680 WEST TENNYSON RD","NEELAM SAINI","40","HAYWARD","KIDANGO - EDEN YOUTH CENTER","13422029","CA","LICENSED","(510) 782-6084","DAY CARE CENTER","94544","5252025","2015-07-01T00:00:00","KIDANGO, INC.","52"
"","ALAMEDA","680 WEST TENNYSON RD","NEELAM SAINI","25","HAYWARD","KIDANGO - EDEN YOUTH CENTER","13422030","CA","LICENSED","(510) 782-6084","INFANT CENTER","94544","5252025","2015-07-01T00:00:00","KIDANGO, INC.","52"
"","ALAMEDA","515 GLENVIEW AVE","WOLLNER, NATALIE","24","OAKLAND","LAKEVIEW PRESCHOOL","13422031","CA","LICENSED","(510) 444-1725","DAY CARE CENTER","94610","5252025","2015-09-01T00:00:00","INTERNATIONAL CHILD RESOURCE INSTITUTE","2"
"","ALAMEDA","301 DOWLING BLVD","AYALEW, MERAT","12","SAN LEANDRO","AB'S PRESCHOOL AND DAYCARE","13422032","CA","LICENSED","(510) 564-4276","INFANT CENTER","94577","5252025","2017-01-17T00:00:00","AYALEW FAMILY SERVICES, LLC.","52"
"","ALAMEDA","555 RALPH APPEZZATO MEM. PKWY","MA, CONNIE","16","ALAMEDA","COLLEGE OF ALAMEDA HEAD START EARLY HEAD START","13422033","CA","LICENSED","(510) 748-9628","INFANT CENTER","94501","5252025","2015-08-19T00:00:00","ALAMEDA FAMILY SERVICES","2"
"","ALAMEDA","8 WILDWOOD AVE.","HA, TAE","57","OAKLAND","WILDWOOD CHILDRENS SCHOOL","13422034","CA","LICENSED","(510) 922-9197","DAY CARE CENTER","94610","5252025","2015-07-22T00:00:00","OAKLAND GARDEN SCHOOL, INC.","2"
"","ALAMEDA","3778 PARK BLVD","BENCUYA, ANNA","14","OAKLAND","GAN MAH TOV PRESCHOOL","13422036","CA","LICENSED","(949) 378-7167","INFANT CENTER","94610","5252025","2015-10-14T00:00:00","BETH JACOB CONGREGATION","2"
"","ALAMEDA","16335 E. 14TH ST","NORA TENTLE","25","SAN LEANDRO","KIDANGO - REACH","13422037","CA","LICENSED","(510) 481-4526","INFANT CENTER","94578","5252025","2015-07-28T00:00:00","KIDANGO, INC.","52"
"2023-10-31T00:00:00","ALAMEDA","40374 FREMONT BLVD","SHANNON BELLISON","22","FREMONT","OUR LADY OF GUADALUPE PRESCHOOL","13422038","CA","CLOSED","(510) 657-1674","DAY CARE CENTER","94538","5252025","2015-08-10T00:00:00","ROMAN CATHOLIC WELFARE CORP. DIOCESE OF OAKLAND","52"
